hate_speech,offensive_language,neither,class,tweet,tweet_cleaned
0,3,0,1,"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody.",m tired bitch say look mean   nigga big af wear tight shirt grim everybody
0,0,6,2,"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate",bird grandkid thank climate change
0,3,0,1,"""@MvckFadden: ""Stay beautiful you bitch""""",stay beautiful bitch
0,3,0,1,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls",r purple Ceeeleeeman gurl ju playin stupid hoe   track shit sum gurl
0,3,0,1,"""@NastyCopper: Money getting taller and bitches getting blurry""",money get tall bitch get blurry
1,2,0,1,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;",be not see bitch obsessed nigga m obsess
0,2,1,1,"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",Kobe stay talk trash lets forget    mean smh
2,1,0,0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao","m nigger 

 Lmfao"
0,3,0,1,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol",People ask m mixed bad asian bitch lol
2,1,0,0,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",Ariza snake coward not cripple like hero Roach lmaoo
0,1,2,2,"""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf","foster home imaginary trash WHOA CHILL 

 tf"
0,5,1,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",lowkey tired tired quiet sleep hoe
0,3,0,1,"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""",stop bring weird nigger mention
0,3,0,1,"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;""",not love hoe
0,3,0,1,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",yo girl not homeboy ol weak bitch ass nigga
0,3,0,1,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",think bad advice give   not pussy speed lol
0,3,0,1,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",quote tweet favorite animalpussy
0,3,0,1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",hate stripper tell dancer hoe ballet dancer not pop pussy beethoven stripper
0,3,0,1,"""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy &#128526;"" smh","Andrewbryant Poff double vision   beer 
 Poff   double pussy   smh"
0,3,0,1,"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;""""","bitch TWERK computer 

 ya   ya damn"
0,3,0,1,"""@ProdsJewel_: &#8220;@sreadthepeace: &#8220;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#8221; nobody takin his bitch!",Prince art   takin bitch
0,1,2,2,"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now.""",welfaregovernment aid claim white people you black slander trash
0,3,0,1,"""@QUAN1T0: These bitches don't care they just play that role.""",bitch not care play role
0,6,0,1,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.","take find hide lime tree 
  dis bitch da wrong tree bro"
3,2,1,0,"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",drake new shoe release NikeJordan yes s glitter shoe   dude fag
0,1,2,2,"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo",inna di ghetto lmaoo
0,1,2,2,"""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know",hoe Austin teach AustinI teach u curve s know
1,2,0,1,"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",bitch not cook know suck dick   one
0,3,0,1,"""@RenegadeMo: Fat hoes get chose"" lol",fat hoe choose lol
0,3,0,1,"""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal",hoesno expect loyal
0,3,0,1,"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG",ol bitch ass
1,2,0,1,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",bruh m tired niggas retweetin Miley Cyrus nake bitch be not type bad lmaooo
0,3,0,1,"""@SacTownProdigy: Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you",tony romo mavs game not mean bitch lmao Fuk cowgirl lol bitch fuck
0,3,0,1,"""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*","holy shit Freddie Highmore Charlie Chocolate Factory 
 roll floor laugh"
1,2,0,1,"""@Samirahusic_: ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot",not want sex gf feel like m   anonymous Whata faggot
0,3,0,1,"""@SexualGxfs: @ One of your followers with this &#128525;&#128553; http://t.co/F1TJl9xnCT"" @ somebody, bitch if you don't",follower     somebody bitch not
0,3,0,1,"""@Shaa_Jenkins: If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!",ya bitch bitch clearly care annoying bitch
0,3,0,1,"""@ShanTaughtHer: These catfish hoes thinkin they slick.. But niggas catching on &#128524;""",catfish hoe thinkin slick nigga catch
0,3,0,1,"""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real",not worry bitch be not worried bout
0,3,0,1,"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one.""",hoe insecure niggas not handle real
0,3,0,1,"""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;",Lmao bitch come scoot tent like fuck shit
0,3,0,1,"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;""",cousin say share hoe brother say sharing care love brother
0,3,0,1,"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;",m hungry ionn wanna spend money foodbroke hoe problem
0,6,0,1,"""@SmeegBaby: Dese hoes be LYIN to all of us nigga""",dese hoe lyin nigga
0,3,0,1,"""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch",oh yeah fuck bitch
0,1,2,2,"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash",Eli Manning throw nflleade th interception season Lmao trash
0,1,2,2,"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch",USC senior RB Anthony Brown call head coach Steve Sarkisian racist quit team    s bitch
0,3,0,1,"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy",guess zero time mansplaine Adios Stfu pussy
0,1,2,2,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad",chill    sexy scally lad
0,3,0,1,"""@Strap__: I ain't sharing no bitch if you mines you mines &#128175;""",be not share bitch mine mine
0,3,0,1,"""@SukMySweetness: money only impress the simple broke bitches""",money impress simple broke bitch
0,2,1,1,"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht",anybodys bitch not let people control change Rigghhht
0,1,2,2,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;",tuku ho idk blah blah blah
0,1,2,2,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;",m mad cuh hahaha suure tuku ho ita
0,3,0,1,"""@TayKnosBest: These hoes is crazy""",hoe crazy
0,3,0,1,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:",be not go to slice bitch Kevin hart
0,3,0,1,"""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch.",Oomf fuckin fine tho   dam   not bitch
1,2,0,1,"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags",wonder girl give head   boy drink magaluf twitter probly send nude fag
0,3,0,1,"""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly","yeah bitch yeah bitch 
 Maybe 
 b steveo 
 c later 
 d Jesse Pinkman"
0,3,0,1,"""@TheNymphoTweets: Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right",hickie thigh right pussy gtgtgt right
0,3,0,1,"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass.",love m long young beautiful ugly monkey ass
1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming",you come frontbitch be not come
1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH",faggot bitch
0,3,0,1,"""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5",yea m iPad not work Friday let ball faggot work
0,1,2,2,"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it",scally lad
2,1,0,0,"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",Halloween yesterday stupid nigger
0,2,1,1,"""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5VgdssgI",Chrus supahot tho walk teacher test drop test bitch fohead
0,3,0,1,"""@Thornton25: &#8220;@KantKeepAhBYTCH: I love eating pussy lol I never get full lol&#8221; I can eat that shit forever lol"" and ever.",love eat pussy lol lol eat shit forever lol
0,3,0,1,"""@Tmacc_GFG: &#8220;@VoiceOfDStreetz: ""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;",slush hoe nasty famthem hoe taste like med
0,2,1,1,"""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;",slush hoe nasty fam
1,2,0,1,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout",BOBBY BITCHby   get live fuck hell yea play hoe workout
0,3,0,1,"""@TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner &#128175;&#128175; http://t.co/lt9LIJjpg9""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",Yo bitch Gucci Mane     bitch stoner
0,3,0,1,"""@TweetGameLazy: I can ride your bitch with no handle bars""",ride bitch handle bar
0,3,0,1,"""@TyJonCuffee: And if you ain't a hoe get up out my traphoussseeeee""",be not hoe traphoussseeeee
0,0,3,2,"""@UberFacts: 15 sad TV character deaths we're still bitter over... http://t.co/uLclFUF8nC http://t.co/1RXYQOOsM0""ned stark was the man",sad tv character death bitter    stark man
0,3,0,1,"""@UnHoly_Jack: These harbor bitches are all ""Party Bus hoes"""" Lol all?",harbor bitch Party Bus hoe Lol
0,3,0,1,"""@Vbomb20: @Woodchuck20 pussy"" love it",pussy love
0,3,0,1,"""@VeronikaHumbert: Ultraviolence video, its coming you little bitch! #MTVHottest Lana Del Rey http://t.co/533fLbvWqh"" 

bitchy promo","ultraviolence video come little bitch   Lana Del Rey  

 bitchy promo"
0,3,0,1,"""@VineForTheByrd: On my way to fuck your bitch https://t.co/4lMTFNL2iy""

LMFAO KITTYCOPTER","way fuck bitch 

 lmfao KITTYCOPTER"
0,0,3,2,"""@WBUR: A smuggler explains how he helped fighters along the ""Jihadi Highway"": http://t.co/UX4anxeAwd""",smuggler explain help fighter Jihadi Highway
0,3,0,1,"""@WBeezy_: ""@QuaTheGreat: Aww their avis look so cute together &#128145; http://t.co/9lPorCb8w0"" &#128128;&#128128;&#128128;"" do I gotta get Ike avi on this bitch ?",Aww avis look cute     get to Ike avi bitch
0,3,0,1,"""@WBeezy_: ""@Run_DRC: Its simple, dont be a hoe=dont worry about being exposed &#128540;"" fight me""why ?",simple not hoedont worry expose   fight mewhy
0,3,0,1,"""@WannabeKanye: whys this bitch boosting herself http://t.co/uOd2f5WtKV""

Her size isn't exactly the most healthy tho","s bitch boost 

 size not exactly healthy tho"
0,3,0,1,"""@WitHaPrettyface: @_1nonlykeisha bet not be no bitches! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; Kim bye!!!",bet bitch    Kim bye
0,3,0,1,"""@X_XPDOTJDOT: Damn near gotta protect my tweets.. stalkers being annoying"" you got that dope dick. Drive these bitches loco",damn near get to protect tweet stalker annoying get dope dick Drive bitch loco
0,3,0,1,"""@XoJennyGirl: I'm making marack my girlfriend ."" @marackaf aye b you pullin hoes just like o taught you",m make marack girlfriend    aye b pullin hoe like o teach
1,2,0,1,"""@XoXo__Angiee: Bruno fag boy"" you love me.",Bruno fag boy love
0,3,0,1,"""@YEHits_Von: &#8220;@Run_DRC: I must be a bitch&#8221; you are &#128514;&#128514;&#128514; sike naw"" This why we always beefing &#128514;",bitch   sike naw beef
0,0,3,2,"""@Yankees: Down 6-1, #Yankees look to rally in the bottom of the 9th."" #RALLYCAP",look rally th
0,3,0,1,"""@YoungRicooo: &#8220;@WexicanAfro702: Don't take advantage of a nice person&#8221;@ hoes""@ everyjuan",not advantage nice person hoe everyjuan
1,2,0,1,"""@YoungRicooo: Happy birthday bitch nigga @WexicanAfro702"" Thanks pal",happy birthday bitch nigga   thank pal
0,3,0,1,"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday",Sad know hoe will not fuck bc be not get stack wait till friday
0,3,0,1,"""@YunGMiGo: @Shane_A1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca",cinco shit hard fucc niggayee fucc wit rich homie cuz dat ya homeboy fucc nicca
0,3,0,1,"""@ZoeBarton3: @h0rheyd ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs""&#128563;&#128563;&#128563;&#128563;&#128563;",ewww say Sundayas Sunday Read nig
1,3,0,1,"""@_BaDa_Bing: I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake..",punch real niggas face cause pussy Nigga go to punch right Strong Mush shake
0,3,0,1,"""@_BeeDontCare My pussy still fresh"" &lt;----- something stank girls say.",pussy fresh lt stank girl
0,4,0,1,"""@_GeeWillikers_: Ass slapping is one the greatest things. Haha. &#128527;"" I slapped a girl on the ass. . She got mad I aint get pussy for a week",ass slapping great thing Haha   slap girl ass   get mad be not pussy week
0,3,0,1,"""@_TommyCollins: @WeAreRichnow @buffalobills yeah Texans are so much better you fucking retard"" I see that you're mad about this.",yeah Texans well fuck retard mad
1,2,0,1,"""@__MALIBUbarbie: Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE!"" ..looking like black&amp;milds out here",Nd wtf dark bitch blonde SEATS HOE look like blackampmild
0,4,0,1,"""@__Sugga: There's a lane some bitches need to stay in &#128526;"" the left n get right the fuck outta our face &#128557;&#128129;&#128536;",s lane bitch need stay   left n right fuck outta face
0,3,0,1,"""@__sneakyb: I hate when boys deny that they have bitches &#128080;&#128553;"" smh",hate boy deny bitch   smh
1,2,0,1,"""@__taradise__: Ya nigs out there still saying y'all don't eat butt?!"" WITH A STRAIGHT FACE!",Ya nig say you not eat butt straight face
0,3,0,1,"""@__youreWelcome: Im a boss ass bitch"" ...that needs to sit in a corner",m boss ass bitch need sit corner
0,3,0,1,"""@_iwantfranny: He's a hoe , I can't""",s hoe   not
0,3,0,1,"""@_prettyflvck0: Me And Paul Thinkin Bout Gettin Rentals For Da Weekend &#128665;&#128168;&#128168;""oooh shit bitches betta stay out da streets",Paul Thinkin Bout Gettin Rentals Da Weekend oooh shit bitch betta stay da street
0,6,0,1,"""@_rapdreams: bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. &#128564;""",bitch hold nigga lock nigga college military different story
1,2,0,1,"""@_simplycaitlin: why do my friends hate me"" because you a ratchet hoe..",friend hate ratchet hoe
1,2,0,1,"""@adriwadrri: No love for these fuck niggas"" hoes*",love fuck niggas hoe
0,3,0,1,"""@airmaxlad1: Hot meat http://t.co/BRz8Imk5vK"" sexy as fuck scally lad. I would love to meet him and his trainers.",hot meat   sexy fuck scally lad love meet trainer
0,3,0,1,"""@airmaxlad1: Sniff http://t.co/FHHbBRMYBN"" perved up scally lad. fuck yeah.",Sniff   perve scally lad fuck yeah
0,3,0,1,"""@alejandra_p13: These bitches love Sosa""",bitch love Sosa
