corrected_tweet,class
ass slapping is one the greatest things i slapped a girl on week ass i she got mad i aint get pussy for a week,1
slapping is one the greatest things haha i slapped i a girl on the ass she got mad i is aint get pussy a week,1
yeah texans are so much better you fucking retard i i see that youre mad about this,1
this yeah texans are so much better you fucking retard i see youre mad about this,1
nd is with dark bitches with blonde please have several seats blonde hoe looking like blackampmilds out here,1
wtf is up with dark with blonde please have several seats hoe looking like blackampmilds have out here,1
theres a lane some bitches need to stay in the left n the fuck outta our face face,1
lane theres a lane some bitches need to stay in the left get right the fuck our face,1
i when boys deny that they bitches smh,1
i hate when boys deny that they when have bitches smh,1
ya nigs out there still saying there yall dont eat butt with a straight face,1
ya nigs out there still saying dont butt with a straight butt face,1
im a boss ass bitch that needs to sit in a a corner,1
im a boss ass bitch that needs to sit in a corner sit,1
hes a hoe i cant,1
hes a hoe i cant,1
me and paul thinkin bout gettin rentals for weekend oooh and betta stay out da streets,1
me and paul bout gettin rentals for da weekend shit bitches betta stay out da stay streets,1
bitches hold military they nigga down when he locked up if a college nigga go to college military its a different story,1
bitches hold they nigga down when he get locked up but if a nigga military to college up or the military a different story,1
my friends hate me because you a ratchet hoe,1
why you do my friends hate me you a ratchet hoe,1
no love for these fuck niggas hoes,1
no love for these fuck niggas hoes,1
hot meat meet sexy as fuck scally lad i would love to meet him and his trainers,1
hot sexy as scally lad i would love to him and as his trainers,1
sniff perved scally lad fuck yeah,1
sniff perved up scally lad fuck yeah,1
these bitches sosa,1
these bitches love sosa,1
i legit watched it for about or seconds so watched did i wtf prob cause were retarded smh,1
i legit watched it for about or seconds did i wtf did prob were retarded smh,1
what should i name my cat ideas mr pussy,1
should name my cat ideas mr pussy,1
woof sexy thug boy scally,1
woof woof sexy thug boy scally,1
u demands see the damn phone when you married bitches makes demands you havent called me,1
u see the damn damn phone ringing when you married bitches makes demands you havent called,1
tevin is my favorite sophomore i sophomore think hes so funny hes not lmaoo hes a little hoe,1
tevin is my favorite sophomore i think hes so really not lmaoo hes sophomore a little hoe,1
sex positions this what u call fucking the soul outta fucking bitch,1
sex positions this what u call fucking the soul outta bitch the,1
is bored supposed to be cute you faggot sometimes,0
is bored to be cute you faggot sometimes,0
one mans trash is another mans treasure,2
one mans trash is another mans treasure,2
i dont got no type bad bitches is the only thing like bitches,1
i dont got no type bad bitches is the only thing i dont like iongotnotype,1
lassen cc wants me i feel it youll doubt get more my nig doubt,0
lassen cc the wants me i feel it youll get more my nig no it doubt,0
god teeth gold chain bitches cocaine,1
god teeth gold chain white bitches cocaine,1
its me hoe its me shhhhh,1
its me hoe its me hoe shhhhh,1
in dc we call we them rollers chiraq we call them thots all across america have been known a hoe,1
in dc we call them rollers in chiraq we call them thots hoe all across america across they have been known as a hoe,1
im gonna miss bitch of a bus driverno you wont im dont lie,1
im gonna miss that bitch of a bus driverno you you wont dont lie,1
hate when bitches try put the you in the friendzone bitch im tryin to in score put me the endzone on soul,1
hate when bitches and put you in the friendzone bitch im tryin to score put me on in the on my soul soul,1
ashley young gt has tried to deny that bird s landed in his mouth gt hahaha,2
young has tried to deny that bird s landed his mouth gt gt hahaha,2
yall both gimped up tht a bitch huh lol,1
yall both gimped up aint bitch huh lol,1
take me for a ride woof woof,2
take me for a ride woof,2
oh my i god i love victoria mitchell my bitches love me,1
oh oh my i victoria mitchell all my bitches love me,1
that long was distance shit wack i knew the bitch was cheating uh oh,1
that long distance shit wack i knew the bitch was oh shit,1
hes doing it right no bitches smh,1
hes doing right no bitches smh,1
they ban they dat pussy for life amp he gotta pay millon,1
amp they ban dat pussy for life amp he gotta pay millon dollar fine,1
roses and violets are blue and niggers are black you you know thats true,1
roses are red and are blue and you know thats thats true,1
sitting on my window sill open bird tries bird to fly smacked it protecttheanimals,2
sitting on my window sill window open window bird tries to fly in smacked it protecttheanimals,2
but a you nigga be a nigga be a nigga you sound fuckin retarded,1
but a nigga gon be a nigga nigga be you sound fuckin retarded,1
a an entire media will likely mock i am such a crybaby media,2
an will likely mock i am such crybaby,2
im not even shy stfu kikis mom hi smiles dips cracker dips in soup,1
im not even shy stfu kikis mom hi angelique angelique cracker smiles dips cracker in soup,1
tim got got cut from every team he was on in the nfl and already got more hoes than me in every starkville smh,1
tim tebow got cut from every he was on in the nfl and he already he got more hoes than from me in starkville smh,1
karma is a bitch damn godprotectshisangels sips tea,1
karma is a bitch damn godprotectshisangels sips tea,1
fuckin hot gym pussy fuck yeah,1
fuckin hot pussy fuck,1
jihadi patron hajjaj alajmi is arrested kuwait,2
jihadi patron hajjaj alajmi is arrested kuwait airport,2
you can call me fireman cause i the on,1
you can me fireman cause turn the hoes on,1
i could have a god a lil dick thts y i got a abortion by last bitch oh my god,1
i could never have a bby by a lil dick a thts y i got a abortion dick by the last bitch oh my god,1
watch women try to me like like have a dick and actually i fucked some pussy before i hate when bitches do that,1
watch women try argue with me like they have a actually dick with and actually fucked some pussy before i hate bitches that,1
and smoke weed in cops man do what you wanna do you they dont own you run in if they come are you retarded,1
and smoke in public you fuck cops man do what you wanna do they dont own you what run if they come are you retarded,1
tweety tho,2
tweety bird tho,2
my pussy sweet like watermelon thotermelon,1
my sweet like thotermelon,1
when twitter rappers dm me their trash links,2
when twitter rappers dm their trash links,2
loud bitches annoy me,1
loud annoy,1
eventually every bitch turns into that hoe truuu,1
eventually every bitch turns into that hoe truuu,1
i swear if oomf try talking to me tomorrow pussy pussy,1
i swear talking if oomf try talking to me tomorrow pussy,1
you be pretending to be crazy you aint never,1
you bitches be pretending to be tf crazy you aint never lied to,1
k bye hoe bye,1
k bye hoe um bye,1
jackies a retard blondeproblems at least i can make a grilled blondeproblems cheese,0
jackies a retard blondeproblems at i least i make a grilled,0
ima keep these pussy ass niggas ah reason,1
ima keep keep on giving these pussy ass ah to hate,1
photo he is in sole heaven,2
photo he is sole heaven,2
stacey won bitch evaaaa,0
stacey dash won baddest bitch,0
side bitch sunday,1
side bitch,1
facts what baldheaded bitch made this shit lmao,1
facts baldheaded bitch this shit lmao,1
wit us and then we tweakin hoe shmurda,1
fuck wit us and then we tweakin hoe shmurda,1
we actin its the spook,2
we actin th day spook,2
break that lil bitch it neck and wont feel sorry about it savage,1
ill break lil bitch neck and it wont even feel sorry about it savage,1
this is so fucking scally sneakersex sockfetish sniff trainersex love love me some kinky scallies,1
this sniff is so fucking hot scally sneakersex sniff trainersex love me some kinky scallies,1
to yall dumb ass niggas be oreos so pressed to have hoes yall weak as fuck as fuck weed over hoes oreos too,1
yall dumb ass niggas be pressed to have hoes weak yall weak as fuck as over hoes oreos too,1
i can turn yo bitch into a eaterrrrrrrrr,1
i can turn yo bitch into a eaterrrrrrrrr,1
asap i dont trust dese hoes nikki i told st where i stay at all my fans screen shot asap we finna come to chiraq and shoot sumn,1
i dont trust dese hoes nikki told st where i stay all i my sumn shot we finna come and shoot sumn,1
aye yall ima tryout for the bowling team frfr tryouts passed passed tho no theres two more retard,1
aye yall ima tryout for the bowling team frfr tryouts passed tho no theres two more two retard,1
now u got what u want bitch it now this is this a crazy party i would love to attend,1
now u got what want bitch want enjoy it now is a crazy party i would love to attend,1
contacts in your eyes your blinders on mine cause i cant see you at all lmao,2
contacts in blinders your eyes blinders on mine cause i cant see you at lmao,2
facts only dont the dudes with hoes say they dont got hoes,1
facts only the dont dudes with say they dont got hoes,1
im rea start smacking bitches bluffin at best,1
im smacking period at its best,1
lifes a bitch and then die thats why thats get high cause you neva know when die youre gonna go my sister is,1
die lifes a bitch and then die thats why we get when high cause you neva know when youre gonna go my sister is perfect,1
